ID,y
559,94.66832733
560,106.7361145
562,106.9459991
566,92.49269867
570,112.3577652
571,94.3878479
572,105.1526413
573,94.38610077
575,115.727684
576,112.1899796
577,94.06263733
579,92.41091156
580,112.1940918
581,114.156311
589,111.9370346
591,102.9809113
593,94.38765717
594,103.3781891
595,94.72067261
598,93.0846405
602,111.5791779
604,112.360878
606,111.6850357
608,93.21600342
609,103.4791183
610,94.32339478
616,111.3296127
617,94.16256714
618,103.0451736
620,103.7704163
622,112.3840561
623,92.9318924
624,147.615036
626,112.4014359
628,112.5271072
629,94.5708313
630,112.3490906
637,94.86161804
638,104.3539047
643,95.27062988
645,94.18376923
646,117.1263351
648,94.60774994
652,92.37432098
653,94.12913513
654,112.3577652
656,112.5006943
657,94.68684387
659,93.50543976
660,102.9284592
663,93.80646515
664,112.1376343
666,103.1860046
668,111.4725418
669,93.34893036
671,93.70240784
675,93.25671387
677,92.92198944
678,114.7619934
679,104.5597076
682,94.42607117
685,103.0659409
687,94.27031708
688,93.87905884
693,111.2873001
696,93.96811676
698,93.70890045
701,93.34737396
704,102.8042984
705,115.8333817
709,112.2539902
710,93.54975128
711,104.0240097
712,93.68545532
714,111.9604874
715,93.43556976
716,111.9370346
717,94.04163361
720,115.6110764
721,93.76805115
724,100.935997
725,94.33375549
726,110.6933365
728,111.2082062
731,93.11975861
734,103.7704163
738,93.92458344
745,112.3546906
746,93.76805115
751,79.03783417
754,93.39276886
756,92.57844543
758,93.50418091
759,112.1961136
761,116.36689
766,93.83982849
767,112.2334213
768,92.9318924
769,112.474762
770,93.63082123
771,78.92684937
772,103.5832825
773,93.83370972
774,111.8071136
776,112.1401901
777,93.70884705
780,115.727684
782,102.6761475
787,103.3258438
788,94.44000244
792,93.20320129
793,112.5271072
798,94.2710495
800,92.59783173
806,111.9370346
809,112.1401901
811,113.2438507
812,93.44831085
814,115.727684
816,103.1825485
817,94.66832733
818,109.1995239
820,111.4666977
823,94.67739868
829,92.00531006
830,112.0196075
831,91.832901
834,111.9425507
839,94.56416321
841,78.59227753
844,103.4791183
845,94.44000244
848,93.58800507
850,99.57135773
851,103.1377258
852,93.38627625
854,93.00712585
855,94.42380524
856,103.0164413
859,103.5832825
861,111.8071136
864,93.74816132
865,111.4725418
866,93.11975861
867,93.55081177
869,93.90219116
871,93.39440918
872,111.9370346
882,102.4302597
883,94.72067261
885,94.65896606
888,94.3026886
893,111.6783218
901,114.7058868
903,102.6761475
904,93.5243454
905,103.5832825
910,94.30037689
911,112.1006165
914,112.173645
918,112.2483139
921,92.04415131
928,94.85546112
929,103.6269531
932,94.32519531
933,103.3026123
934,94.30037689
935,112.2464371
937,78.06684875
939,94.72067261
940,102.7170868
941,95.02514648
942,103.0849686
943,93.75432587
944,103.2487106
947,111.9370346
949,111.744545
951,109.8176575
952,94.47436523
953,102.6761475
954,79.30886841
957,112.1401901
959,92.38531494
960,115.6563797
963,115.727684
965,111.9370346
967,103.1286469
971,94.56416321
972,77.8365097
973,92.49233246
974,112.474762
975,93.82150269
978,126.4388504
980,112.1376343
981,93.85891724
984,112.173645
986,94.30037689
988,92.9318924
989,111.6286163
990,102.9865341
992,114.7058868
996,94.06642914
999,112.3453903
1000,94.35272217
1001,111.4725418
1002,92.9318924
1003,112.1401901
1004,92.99208069
1008,111.6418839
1009,92.72645569
1010,104.3358917
1012,116.325882
1013,94.39225769
1014,113.2277908
1015,94.55047607
1016,115.6737823
1019,93.46683502
1020,112.1760483
1021,94.30037689
1022,102.8042984
1024,94.30037689
1025,78.41178131
1027,93.08197784
1028,103.3026123
1029,93.56426239
1030,93.58468628
1033,112.474762
1036,93.76805115
1037,112.1003265
1038,93.20703888
1042,94.72067261
1043,103.2225266
1044,94.72067261
1045,111.9764557
1047,113.5179749
1050,94.44000244
1051,111.9370346
1054,94.67739868
1056,93.85891724
1057,94.44000244
1059,94.51026154
1062,102.6643295
1063,103.0849686
1064,93.85891724
1066,93.83370972
1070,102.7503967
1076,111.9764557
1077,102.0638351
1078,112.474762
1080,112.7301636
1082,112.3045502
1083,93.96811676
1089,111.9154434
1091,94.71754456
1093,96.02256775
1097,95.74907684
1099,95.87117004
1101,95.25717926
1103,96.74514771
1104,112.1231308
1106,112.2490082
1109,94.77875519
1110,112.9022675
1111,93.38111115
1112,113.8154144
1114,96.07491302
1116,94.83252716
1117,113.4451904
1120,94.14797211
1124,112.2868729
1125,94.29231262
1126,112.9672928
1134,112.4458542
1137,94.41259003
1138,112.6214447
1144,111.9839859
1145,96.07491302
1146,94.51747894
1148,96.74514771
1150,94.08526611
1152,103.7412415
1153,94.74861145
1154,105.1941833
1155,95.74034119
1157,95.13961792
1162,96.07491302
1165,112.4562149
1166,94.58427429
1167,103.401001
1168,95.64409637
1169,103.8993073
1171,116.6202087
1172,96.09309387
1173,103.8993073
1174,96.15579987
1176,96.24214935
1177,103.8993073
1178,95.40673065
1182,112.4562149
1186,95.19447327
1187,112.6230011
1188,96.31256866
1189,116.9291916
1191,104.5390015
1192,96.02256775
1197,112.2511215
1198,94.54793549
1200,79.49745178
1201,96.61083221
1203,96.15579987
1209,115.9898071
1214,103.5647354
1218,115.1280518
1222,95.74649811
1226,94.74861145
1228,96.61083221
1230,94.80273438
1232,79.23617554
1233,99.84631348
1236,113.8362045
1238,94.9039917
1241,111.9839859
1244,107.5579071
1246,96.02872467
1247,112.4536591
1250,111.9439621
1251,96.20574188
1254,113.909256
1255,95.65306091
1256,113.6613235
1257,94.29397583
1258,93.31532288
1259,112.3054047
1260,94.74861145
1263,111.9316406
1267,78.80795288
1268,112.9253845
1271,95.68799591
1272,111.9943466
1274,103.9801941
1275,96.07491302
1276,112.2530594
1277,94.5066452
1279,94.51747894
1281,94.87277222
1282,96.31256866
1283,112.9575729
1285,113.2753601
1286,94.36024475
1289,112.4458542
1296,113.1005325
1299,94.03292084
1301,94.4812851
1306,93.03022003
1307,96.10071564
1308,94.1829071
1313,112.2530594
1314,95.86450195
1315,112.9022675
1316,94.1829071
1317,111.9943466
1319,95.00495148
1323,95.19447327
1324,103.5251617
1325,95.86450195
1328,103.5647354
1329,94.87858582
1330,112.1231308
1331,94.18257141
1332,103.8993073
1337,95.0565567
1338,112.0573044
1339,94.89900208
1340,111.9621735
1343,112.3069763
1347,103.3026123
1348,94.80311584
1349,103.7597885
1352,94.10262299
1354,94.47615051
1359,112.448349
1360,94.30037689
1363,111.7322235
1364,93.96811676
1365,103.718071
1366,93.31438446
1372,94.38765717
1375,103.3693314
1376,94.38765717
1378,92.80521393
1379,112.4649429
1380,94.30037689
1381,103.5832825
1384,113.0193176
1387,93.88890076
1388,112.568222
1392,78.25092316
1394,103.2522964
1395,94.33375549
1396,111.7322235
1398,94.66832733
1399,111.7322235
1400,94.84063721
1401,93.71216583
1403,94.51181793
1404,111.9464874
1406,111.7322235
1407,94.66832733
1408,111.6156158
1410,78.54582977
1412,111.9370346
1413,94.66832733
1415,94.56416321
1420,111.6156158
1422,113.2565002
1423,111.7810898
1424,111.6156158
1425,94.61222076
1426,78.54582977
1427,94.80155945
1429,93.5763855
1430,111.9604874
1431,94.14313507
1432,103.2871246
1434,112.261795
1437,94.38765717
1438,104.0947571
1440,112.651268
1441,112.0231934
1442,94.05249023
1444,112.3876724
1445,95.21828461
1446,103.4267731
1448,93.70534515
1453,93.94176483
1454,111.9370346
1455,94.66832733
1456,112.1528397
1458,111.9370346
1459,93.8742981
1461,93.58468628
1465,93.88890076
1466,112.6938934
1469,94.18376923
1472,93.94176483
1474,94.73130035
1477,111.7781601
1479,111.3040314
1482,93.79128265
1483,77.52533722
1487,93.83104706
1488,112.3577652
1490,112.4722061
1492,112.0196075
1494,115.6737823
1496,104.3000717
1497,94.32261658
1499,94.97280121
1502,93.68545532
1507,111.1831436
1508,94.10262299
1509,112.0531006
1511,93.76805115
1512,110.230545
1513,115.8476791
1514,104.3342285
1518,112.3054199
1519,93.42132568
1522,112.5271072
1524,78.58557892
1527,94.05249023
1529,93.2006073
1532,103.6165924
1536,111.9708481
1537,115.727684
1539,104.6835175
1542,112.0712509
1543,94.38765717
1544,103.3127213
1545,80.25358582
1550,94.66832733
1551,111.8141479
1554,106.090683
1556,103.4791183
1559,93.70355225
1560,77.46782684
1562,93.56811523
1566,93.42132568
1567,112.6836624
1569,102.8042984
1570,113.024765
1571,111.9764557
1574,94.10262299
1578,102.6761475
1580,93.1548996
1583,112.72229
1584,94.10262299
1585,111.6876373
1586,97.08852386
1587,112.1401901
1588,93.20523834
1590,115.1545715
1592,103.0436172
1596,111.0994492
1598,111.7626877
1599,94.38765717
1604,117.0813675
1606,101.3338165
1607,94.66832733
1608,102.5468674
1609,116.304184
1611,94.46724701
1613,94.2710495
1616,94.65032959
1619,112.3321533
1620,92.57844543
1621,111.9081421
1622,94.38610077
1625,114.7058868
1627,116.304184
1629,111.0294647
1634,93.74816132
1636,94.16828156
1638,103.3549576
1639,94.74921417
1641,94.74921417
1643,94.22277069
1644,103.1653061
1645,115.727684
1646,94.08744812
1647,106.1430283
1648,94.79999542
1652,93.1548996
1653,112.474762
1656,93.30627441
1658,94.38765717
1659,112.1070023
1661,94.06524658
1663,94.66832733
1664,112.7415924
1665,94.33375549
1666,103.4791183
1667,103.2073517
1668,78.92015076
1669,103.0975189
1670,94.33375549
1672,112.1401901
1674,113.2277908
1677,112.3577652
1678,92.62600708
1679,112.3490906
1680,94.15486145
1683,103.2487106
1686,103.3728714
1687,113.3104019
1689,112.5748062
1690,93.90942383
1691,115.6110764
1692,112.3182526
1693,94.10262299
1695,94.38765717
1696,93.94176483
1697,112.3876724
1700,103.4791183
1701,93.41300964
1702,112.1401901
1703,92.98143768
1704,111.744545
1706,94.56416321
1707,112.173645
1708,93.33644104
1710,94.412323
1711,103.5832825
1713,103.3010559
1717,103.1377258
1719,102.6761475
1720,94.42201996
1722,93.58468628
1725,103.2672043
1726,94.09767914
1727,104.5259628
1729,111.6957855
1730,93.41833496
1731,112.5448608
1733,103.4791183
1734,94.38610077
1735,113.2565002
1738,94.2710495
1742,94.58104706
1745,113.2277908
1747,93.69367981
1749,93.85891724
1751,93.5243454
1752,78.72769165
1753,106.1755295
1754,94.72067261
1755,94.65896606
1756,103.1267776
1758,111.6268158
1759,94.66832733
1760,104.5482101
1761,112.6006851
1762,93.32364655
1763,112.4161606
1764,92.18949127
1766,94.0189743
1768,94.56416321
1769,77.90634918
1771,111.9867249
1772,93.61977386
1773,103.5832825
1774,94.2988205
1775,112.7160187
1777,112.1401901
1779,94.66832733
1780,105.1526413
1787,93.48255157
1788,92.72096252
1790,94.63005829
1796,112.3490906
1801,92.54016876
1803,94.29548645
1807,111.9708481
1809,112.7756195
1812,94.2988205
1813,112.3054199
1814,93.98943329
1815,111.5127258
1816,94.67133331
1818,93.82039642
1820,93.70534515
1821,113.5179749
1822,94.44000244
1825,94.2361145
1826,103.5832825
1828,93.57824707
1831,102.5767059
1836,112.2853622
1837,94.80155945
1841,94.73130035
1844,102.1431808
1848,92.09490967
1851,104.6835175
1852,94.02201843
1853,92.1875
1854,111.9738922
1856,95.27062988
1859,112.8317261
1860,93.4133606
1861,80.28160858
1863,103.3026123
1865,95.02514648
1866,104.3489456
1867,94.33375549
1868,93.75386047
1872,94.39927673
1879,94.72067261
1880,103.3026123
1882,94.51026154
1885,103.2487106
1887,103.3026123
1888,93.9810791
1890,111.5125732
1894,94.66832733
1895,102.9809113
1896,93.57824707
1897,112.6415482
1900,112.5271072
1901,92.93973541
1902,112.4922409
1905,94.43604279
1906,111.3328705
1912,102.6761475
1915,93.3338623
1916,103.3549576
1917,93.57824707
1918,103.5832825
1920,78.58631897
1923,93.83104706
1924,104.4430313
1925,93.66907501
1930,116.304184
1932,111.7322235
1933,94.72067261
1934,111.6377335
1935,92.54245758
1940,78.91525269
1941,93.27711487
1942,112.0231934
1943,93.94176483
1944,92.38355255
1945,111.0082855
1948,115.727684
1949,93.82195282
1952,95.29046631
1954,94.10262299
1955,111.6156158
1958,93.94176483
1959,79.17893219
1960,112.4161606
1963,94.71131134
1965,94.84483337
1968,103.5584564
1969,93.96811676
1971,94.32339478
1972,112.474762
1973,92.03109741
1975,92.79888153
1977,94.11032867
1978,94.40049744
1979,112.5271072
1981,92.79888153
1982,112.6487122
1987,112.1473541
1988,92.65750885
1993,94.84483337
1997,93.0383606
1999,93.4616394
2001,94.2710495
2002,113.4640732
2003,93.14044952
2004,79.74057007
2006,112.1925354
2007,93.64499664
2009,104.6268463
2010,93.63703156
2013,94.45791626
2018,79.12658691
2022,104.6991425
2024,111.3452759
2025,94.51026154
2026,104.2733459
2030,104.7728271
2031,94.38610077
2032,102.6761475
2033,93.5243454
2035,93.99897003
2036,112.7360077
2037,92.81391144
2040,94.33375549
2043,112.3182526
2044,105.6605835
2046,103.4252167
2054,118.2201309
2055,94.56416321
2056,105.1526413
2059,93.07132721
2060,92.93973541
2062,93.59187317
2063,112.6075668
2066,94.66832733
2067,113.5910721
2072,93.97835541
2073,112.0531006
2074,93.89903259
2075,112.5865936
2076,92.59680176
2080,94.45422363
2082,92.93973541
2085,112.0495377
2087,111.0785065
2091,111.7460175
2092,93.70770264
2093,105.1526413
2098,94.51181793
2101,112.4161606
2102,93.8742981
2103,78.91525269
2105,104.4028473
2106,94.38610077
2107,112.673584
2110,94.44755554
2114,94.1043396
2115,112.0231934
2117,83.19646454
2118,93.50543976
2119,103.3549576
2120,93.80657196
2122,93.95160675
2123,112.0247498
2126,94.2710495
2127,103.2487106
2128,95.01197052
2129,111.6846771
2132,95.21476746
2135,103.4791183
2138,94.73885345
2139,116.304184
2141,111.963501
2142,94.11851501
2146,94.38765717
2151,112.3705978
2157,103.3142776
2159,112.5030289
2162,94.38610077
2164,115.6737823
2167,94.92527008
2168,112.7570953
2171,95.70898438
2173,94.44000244
2174,103.9403305
2175,95.13613129
2178,94.38610077
2180,94.2710495
2185,112.7360077
2189,93.17700958
2190,113.5910721
2192,103.3164825
2194,112.1900482
2200,113.2380142
2201,93.89107513
2203,112.2464371
2204,95.25308228
2205,112.5065002
2209,111.3935547
2213,103.5832825
2214,94.60202789
2215,112.5717468
2216,93.83717346
2218,93.39445496
2219,103.7721939
2220,94.30037689
2222,92.93973541
2223,112.3286896
2225,112.4581985
2226,94.61451721
2230,94.54951477
2233,113.2565002
2234,112.516861
2235,95.25308228
2236,79.54510498
2237,93.40127563
2240,113.9667282
2241,93.70534515
2248,103.7704163
2249,94.33375549
2250,111.7144394
2252,112.474762
2253,93.97835541
2254,112.1915359
2256,79.71142578
2258,93.23431396
2259,111.9366531
2262,94.66832733
2265,94.44000244
2266,104.3441772
2269,94.32339478
2271,94.42380524
2273,93.096138
2274,111.2265472
2275,94.1717453
2277,94.58104706
2279,95.25308228
2280,80.17796326
2282,94.2710495
2283,102.991272
2288,92.65906525
2289,112.140007
2291,94.29704285
2292,116.4207916
2297,94.30037689
2298,103.961525
2299,94.66832733
2300,112.0774841
2301,92.65906525
2304,94.56416321
2305,104.6646194
2306,94.66832733
2308,93.27711487
2309,112.4496231
2311,95.80201721
2312,103.6538086
2316,103.6356277
2321,103.5832825
2322,112.1401901
2325,103.3026123
2326,93.6819458
2329,116.4207916
2330,94.24647522
2331,102.1434631
2332,113.5910721
2333,94.66832733
2334,102.8802872
2335,112.4059143
2337,113.9720078
2338,96.37646484
2340,113.5910721
2342,94.14373779
2345,94.0659256
2349,98.21941376
2351,79.82241058
2352,93.52590179
2354,111.6156158
2355,116.1419907
2357,112.4581985
2358,93.41558075
2360,94.54618073
2361,111.6156158
2364,95.15711212
2366,94.50077057
2369,104.7023697
2370,94.33375549
2371,113.1937943
2373,119.7486191
2374,94.33375549
2376,112.1401901
2378,112.0174026
2382,94.14313507
2383,94.45905304
2386,103.2487106
2387,96.21747589
2389,95.86538696
2390,111.737381
2392,94.68170166
2398,113.5910721
2399,93.52590179
2400,95.34036255
2401,112.368042
2402,94.67739868
2404,93.90942383
2407,112.2919464
2408,111.1014862
2409,111.965004
2412,84.36417389
2413,94.80155945
2415,93.40127563
2420,111.3017807
2422,94.72067261
2423,103.3258438
2426,93.57824707
2432,94.62355804
2434,94.72799683
2435,95.97163391
2436,112.1298294
2438,111.2370453
2440,112.3054199
2443,94.21881866
2444,93.76805115
2447,103.7704163
2450,94.47512817
2454,96.2697525
2455,112.2643509
2459,94.66832733
2460,112.4502945
2463,94.72067261
2465,94.25902557
2468,80.1513443
2469,95.30542755
2474,92.99868774
2478,92.43889618
2480,94.10262299
2481,113.9667282
2489,94.2710495
2490,105.877449
2492,92.54245758
2496,94.66832733
2497,112.0686951
2500,93.5243454
2505,94.33375549
2507,95.58128357
2508,112.5065002
2509,94.16256714
2510,81.75869751
2513,92.59407043
2515,94.2710495
2518,94.45905304
2519,112.7433853
2520,94.45905304
2521,112.5824738
2523,111.9951706
2525,94.63339233
2529,112.5065002
2530,93.94342041
2533,111.7473373
2535,93.76805115
2538,104.423027
2544,111.6501007
2553,112.3577652
2556,92.72096252
2558,92.98987579
2559,125.6968155
2560,94.2988205
2561,112.4295807
2562,94.31137085
2563,112.3838501
2564,92.61536407
2565,113.2565002
2567,104.2384644
2572,94.66832733
2575,94.34938812
2576,112.1401901
2577,91.7828598
2578,94.32339478
2579,111.8723907
2580,93.99897003
2582,112.1376343
2583,100.6099625
2587,93.10106659
2589,112.1489105
2590,94.80155945
2591,112.5065002
2594,93.95544434
2597,94.33375549
2598,102.6761475
2599,94.86405182
2600,103.0095062
2602,112.3170471
2603,94.66832733
2604,105.1028595
2606,112.9576569
2607,78.35826874
2608,93.97835541
2613,112.5065002
2614,93.82195282
2615,112.1925354
2617,112.7138138
2620,93.94124603
2623,112.4211273
2624,94.37517548
2627,112.5065002
2629,78.35826874
2630,94.55047607
2632,94.1656189
2636,93.96299744
2639,94.2988205
2640,103.2487106
2642,112.5065002
2644,103.4791183
2646,112.1632843
2647,94.94400024
2649,94.44020081
2650,107.6162872
2652,103.4791183
2653,102.3025818
2655,107.8198242
2657,113.5910721
2659,111.7322235
2662,93.59881592
2663,113.9667282
2664,94.44000244
2665,103.5023499
2670,94.44755554
2671,103.1860046
2672,94.44372559
2675,103.4791183
2677,112.3593216
2679,112.1841354
2683,112.481926
2684,94.33676147
2685,94.63339233
2688,103.5832825
2689,94.2988205
2690,103.3010559
2693,94.27039337
2694,111.1337585
2697,98.64609528
2699,93.36101532
2703,94.18006134
2705,103.0750198
2709,78.63982391
2710,93.83260345
2711,112.3069763
2712,93.23232269
2713,94.34673309
2714,112.691803
2715,93.14365387
2717,92.54172516
2718,111.0591812
2720,111.6408844
2721,94.39521027
2726,94.58104706
2728,94.08273315
2731,102.2422028
2732,111.6679611
2734,93.33694458
2736,102.6238022
2737,93.58468628
2738,103.0451736
2739,112.8479614
2746,93.39445496
2749,103.0451736
2751,115.727684
2752,102.9710922
2753,94.69213104
2757,104.6268463
2758,93.75046539
2759,111.0087891
2760,94.14890289
2762,111.8938828
2764,93.5243454
2765,111.7358475
2769,112.691803
2771,112.2760391
2774,93.37716675
2776,92.78988647
2777,111.7873459
2778,92.93973541
2779,111.6013031
2782,92.16075897
2784,94.62413788
2787,93.7607193
2789,94.02225494
2792,94.66832733
2798,94.6815033
2799,103.0020447
2800,94.39521027
2801,79.591362
2802,93.37473297
2804,94.74921417
2807,103.718071
2808,94.7924881
2809,119.3875961
2811,116.018837
2812,95.21828461
2814,92.24822998
2816,94.45791626
2817,112.3286896
2818,110.5573807
2820,112.3800125
2821,78.9817276
2822,93.889534
2823,103.9630966
2824,94.39521027
2826,93.01898193
2829,91.54492188
2834,93.74816132
2835,78.80950928
2838,94.66832733
2839,111.2930069
2840,93.32364655
2841,110.358963
2842,94.66832733
2846,112.760437
2848,94.35272217
2849,93.19339752
2850,112.691803
2851,94.72067261
2853,93.39928436
2854,112.5065002
2858,111.6418839
2861,94.26997375
2864,92.54245758
2865,113.9667282
2866,112.0052567
2867,93.44831085
2868,112.474762
2870,111.6418839
2877,94.45791626
2878,112.5065002
2880,112.0774841
2882,78.31378937
2883,94.44755554
2884,103.2487106
2885,93.68545532
2887,94.2710495
2888,112.3069763
2889,94.74401093
2890,103.4267731
2891,93.58468628
2892,115.6737823
2893,93.89682007
2898,113.0870132
2899,94.11391449
2900,112.5408325
2901,92.8784256
2909,94.2988205
2910,112.0202942
2911,113.0247192
2913,111.9680481
2914,94.36027527
2918,93.97835541
2919,112.3166962
2920,93.37332153
2921,112.5065002
2922,95.73501587
2923,102.294548
2925,111.8019257
2926,93.99897003
2927,112.6253128
2929,112.3054199
2933,92.03560638
2934,112.4132233
2936,112.0377884
2941,103.2487106
2942,94.26470947
2943,111.5611191
2945,103.6356277
2950,92.48381805
2951,111.9764557
2953,124.766655
2954,95.08378601
2955,103.3010559
2956,94.85546112
2960,94.19548035
2962,94.03612518
2963,105.4205093
2964,103.4267731
2966,77.90375519
2967,94.04163361
2968,113.1915054
2969,92.79888153
2971,94.10262299
2972,94.30037689
2974,98.34363556
2975,111.8888321
2977,115.6737823
2980,112.7660599
2981,92.25931549
2983,94.38610077
2984,104.986763
2985,116.4207916
2986,103.7528305
2987,94.30037689
2989,93.27711487
2990,112.3398285
2991,94.45791626
2992,77.53692627
2995,98.64609528
2996,103.3781891
3002,111.763443
3004,112.3519211
3005,116.36689
3006,95.79443359
3010,94.45791626
3011,105.5496674
3014,93.99897003
3015,94.04651642
3016,94.38765717
3017,111.1485748
3018,94.25812531
3021,103.3781891
3024,102.6761475
3028,93.2232132
3030,92.93973541
3032,94.56416321
3039,93.57824707
3040,104.0138702
3041,95.00502777
3043,95.32254028
3044,112.0247498
3046,110.739006
3055,94.10262299
3056,112.7301636
3058,92.81391144
3059,111.6850357
3061,115.727684
3063,103.1860046
3066,94.33375549
3067,102.6761475
3068,78.27079773
3069,94.39521027
3072,115.9103851
3073,112.1401901
3074,93.15218353
3077,92.46702576
3082,94.69470978
3084,98.64609528
3085,112.4722061
3088,103.4791183
3091,93.17922974
3092,112.8304596
3093,93.58468628
3094,102.2422028
3096,111.6377335
3097,93.41833496
3098,78.37649536
3102,115.9000244
3106,92.82302094
3109,94.46853638
3111,93.5763855
3112,116.36689
3113,95.21828461
3115,93.97835541
3116,112.1006165
3117,94.1717453
3121,112.3265228
3122,93.75769043
3123,93.5243454
3124,104.0625763
3125,94.38765717
3126,102.928566
3127,115.6110764
3129,92.99576569
3130,112.1401901
3132,102.7502213
3134,104.9915466
3135,94.0189743
3137,78.27187347
3138,94.97197723
3140,94.18470001
3144,112.6151657
3145,94.47512817
3146,112.1925354
3147,95.08378601
3148,103.7074432
3149,103.3549576
3150,112.7840729
3151,94.21260071
3152,94.33375549
3155,100.3058167
3156,112.691803
3159,92.65750885
3161,93.90615082
3162,103.6356277
3163,94.14890289
3165,101.9383698
3172,93.88890076
3173,112.4311371
3176,94.66832733
3177,103.1916275
3179,111.8888321
3183,93.55615997
3186,93.5243454
3187,102.928566
3189,112.1940918
3190,94.39658356
3192,115.6110764
3193,93.88890076
3194,112.6614685
3197,94.33375549
3198,94.97280121
3200,94.61607361
3201,116.4207916
3202,94.97280121
3204,94.33375549
3205,93.14848328
3206,112.7845078
3208,103.3549576
3210,103.3781891
3211,94.33375549
3212,115.727684
3213,92.66861725
3214,112.6093597
3216,103.4267731
3219,92.99208069
3220,112.1437683
3221,95.21828461
3226,108.1625061
3227,94.2710495
